path,result_root,model,split,seed,recorder_id,best_epoch,valid_best_ICIR,IC_mean,IC_std,ICIR,RankIC_mean,RankIC_std,RankICIR,annual_return,annual_vol,sharpe,max_drawdown,turnover,n_days
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed23.json,seed100_gpu_fdg,fdg_skip32_random,official,23,,20,0.5962101933494294,0.06483457288782978,0.10911692692503851,0.5941752092447585,0.046302702713253985,,0.46476879849275865,0.4519075314525285,0.2490336426305559,1.6233986724806078,-0.2357461388128369,0.6479908151549946,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed233.json,seed100_gpu_fdg,fdg_skip32_random,official,233,,21,0.5839844381177358,0.059371031886481136,0.11998113603382796,0.4948363871945823,0.050968450292675896,,0.4688028598531927,0.4932438971868136,0.2553451257444792,1.6996755752003894,-0.22327125266085357,0.6282893226176812,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed24.json,seed100_gpu_fdg,fdg_skip32_random,official,24,,20,0.5932821840351662,0.054216470734743095,0.12267179684631192,0.44196361452720573,0.04874692395159181,,0.4099762241172887,0.4523353473511733,0.24899099549211098,1.624792363126345,-0.23650685741832023,0.6545579793340991,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed25.json,seed100_gpu_fdg,fdg_skip32_random,official,25,,8,0.595605820214459,0.04787823072281491,0.11190101237588143,0.4278623553644841,0.041476821676640734,,0.3524005512990263,0.4464194288017458,0.256172331140868,1.5704771510402573,-0.2220336293312426,0.6357520091848453,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed256.json,seed100_gpu_fdg,fdg_skip32_random,official,256,,13,0.5635212713346442,0.05726190404414337,0.11279775099776482,0.5076511148283273,0.051236500286759724,,0.45359032015172246,0.5548861092068209,0.2611574972095727,1.82271824575899,-0.23763569405938578,0.6044316877152701,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed27.json,seed100_gpu_fdg,fdg_skip32_random,official,27,,25,0.6179457098239971,0.06112117874910741,0.11745332120238945,0.5203869769147402,0.048488371732525036,,0.4408115424043495,0.4911307922979118,0.2519786817781567,1.7132795299751005,-0.21534185010529105,0.6642250287026411,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed29.json,seed100_gpu_fdg,fdg_skip32_random,official,29,,6,0.5603148885301766,0.042889210799329495,0.1116316816124329,0.38420285513779034,0.04215231304900418,,0.3776329417839647,0.41741716330099776,0.25408053441548867,1.5014570296511345,-0.2453358729432752,0.6202525832376583,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed3.json,seed100_gpu_fdg,fdg_skip32_random,official,3,,20,0.5988870273869005,0.0571320545014577,0.11531168428359172,0.4954576360271525,0.046867652088338284,,0.45372504019379367,0.5297654930060964,0.245142671666476,1.8584544181872409,-0.20860139341111084,0.6580711825487948,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed31.json,seed100_gpu_fdg,fdg_skip32_random,official,31,,15,0.5710353574611878,0.057849917371570185,0.11982800915308366,0.48277458484406,0.04582744899886442,,0.39250818187947495,0.5216680104381477,0.2547165005769734,1.777420135087321,-0.20598186327215529,0.6348794489092999,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed314.json,seed100_gpu_fdg,fdg_skip32_random,official,314,,22,0.5855893617394841,0.05241305432432374,0.12566871539575306,0.4170732083897392,0.04781792760446746,,0.40952793439470997,0.4897163423151878,0.2512628522041617,1.7138058851647433,-0.2010202592499779,0.6599311136624574,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed32.json,seed100_gpu_fdg,fdg_skip32_random,official,32,,7,0.5787194355135687,0.03631638887505218,0.11099027283143349,0.3272033480826532,0.03621822035665936,,0.32432155264855667,0.31821777791606864,0.24878549627935645,1.2359911216694808,-0.2916290304162361,0.6820206659012633,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed33.json,seed100_gpu_fdg,fdg_skip32_random,official,33,,19,0.6092695199837441,0.05605704044479724,0.10944517137904626,0.5121929066258432,0.04531989449928785,,0.4263124266023671,0.4729422613064964,0.25616715868809703,1.6413883860995417,-0.20828533211782074,0.6222962112514355,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed34.json,seed100_gpu_fdg,fdg_skip32_random,official,34,,20,0.6093125826534241,0.05304844211730674,0.11390031619176988,0.46574446753941384,0.04487084917543565,,0.3961905217385968,0.45716510990811354,0.25899569982495696,1.5845952261418257,-0.23670972520048839,0.6394029850746272,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed35.json,seed100_gpu_fdg,fdg_skip32_random,official,35,,15,0.5957623136008849,0.05668907923036861,0.11986347656872039,0.4729470632187738,0.049473087264353274,,0.4333438693439501,0.5014338344090319,0.25725908826628235,1.710302510385919,-0.2176648242952567,0.6120551090700347,
tables/seed100_gpu_fdg/fdg_skip32_random_csi300_official_seed36.json,seed100_gpu_fdg,fdg_skip32_random,official,36,,25,0.6048349490512936,0.05824113941292511,0.11732644741323096,0.49640247955174366,0.05223732303825909,,0.5316508738731905,0.5060892320050128,0.2533282591456215,1.7449795300132998,-0.2004497398389865,0.6420436280137776,
